449; 36.4; 0.0; -9.42857;
450; 36.4; 17.2; -9.42857;
451; 36.95; 0.0; -9.42857;
452; 37.5; 0.0; -9.42857;
453; 38.05; 0.0; -9.42857;
454; 38.6; 0.0; -9.42857;
455; 39.15; 0.0; -9.42857;
456; 39.7; 0.0; -9.42857;
457; 40.25; 0.0; -9.42857;
458; 40.8; 0.0; -9.42857;
459; 41.35; 0.0; -9.42857;
460; 41.9; 0.0; -9.42857;
461; 42.45; 0.0; -9.42857;
462; 43.0; 2.5; -9.42857;
463; 43.0; 3.0; -9.42857;
464; 43.0; 13.42; -9.42857;
465; 43.0; 0.0; -9.42857;
466; 43.0; 0.5; -9.42857;
467; 43.0; 1.0; -9.42857;
468; 43.0; 1.5; -9.42857;
469; 43.0; 2.0; -9.42857;
470; 43.0; 11.8; -9.42857;
471; 43.0; 12.34; -9.42857;
472; 43.0; 12.88; -9.42857;
473; 43.0; 13.96; -9.42857;
474; 43.0; 14.5; -9.42857;
475; 43.0; 15.04; -9.42857;
476; 43.0; 15.58; -9.42857;
477; 43.0; 16.12; -9.42857;
478; 43.0; 16.66; -9.42857;
479; 43.0; 17.2; -9.42857;
480; 43.5; 17.2; -9.42857;
481; 43.57; 11.8; -9.42857;
482; 44.14; 11.8; -9.42857;
483; 44.71; 11.8; -9.42857;
484; 44.81; 17.2; -9.42857;
485; 45.28; 11.8; -9.42857;
486; 45.28; 17.2; -9.42857;
487; 45.85; 17.2; -9.42857;
488; 45.85; 11.8; -9.42857;
489; 46.425; 11.8; -9.42857;
490; 46.425; 17.2; -9.42857;
491; 47.0; 17.2; -9.42857;
492; 47.0; 11.8; -9.42857;
493; 47.575; 17.2; -9.42857;
494; 47.575; 11.8; -9.42857;
495; 48.15; 17.2; -9.42857;
496; 48.15; 11.8; -9.42857;
497; 48.6125; 11.8; -9.42857;
498; 49.075; 11.8; -9.42857;
499; 49.535; 11.8; -9.42857;
500; 49.575; 17.2; -9.42857;
501; 50.0; 0.0; -9.42857;
502; 50.0; 2.5; -9.42857;
503; 50.0; 3.0; -9.42857;
504; 50.0; 13.42; -9.42857;
505; 50.0; 15.04; -9.42857;
506; 50.0; 0.5; -9.42857;
507; 50.0; 1.0; -9.42857;
508; 50.0; 1.5; -9.42857;
509; 50.0; 2.0; -9.42857;
510; 50.0; 11.8; -9.42857;
511; 50.0; 12.34; -9.42857;
512; 50.0; 12.88; -9.42857;
513; 50.0; 13.96; -9.42857;
514; 50.0; 14.5; -9.42857;
515; 50.0; 15.58; -9.42857;
516; 50.0; 16.12; -9.42857;
517; 50.0; 16.66; -9.42857;
518; 50.0; 17.2; -9.42857;
519; 50.55; 0.0; -9.42857;
520; 51.1; 0.0; -9.42857;
521; 51.65; 0.0; -9.42857;
522; 52.2; 0.0; -9.42857;
523; 52.75; 0.0; -9.42857;
524; 53.3; 0.0; -9.42857;
525; 53.85; 0.0; -9.42857;
526; 54.4; 0.0; -9.42857;
527; 54.95; 0.0; -9.42857;
528; 55.5; 0.0; -9.42857;
529; 56.05; 0.0; -9.42857;
530; 56.6; 0.0; -9.42857;
531; 56.6; 17.2; -9.42857;
532; 57.115; 0.0; -9.42857;
533; 57.115; 17.2; -9.42857;
534; 57.63; 0.0; -9.42857;
535; 57.63; 17.2; -9.42857;
536; 58.145; 0.0; -9.42857;
537; 58.145; 17.2; -9.42857;
538; 58.66; 0.0; -9.42857;
539; 58.66; 17.2; -9.42857;
540; 59.175; 0.0; -9.42857;
541; 59.175; 17.2; -9.42857;
542; 59.69; 0.0; -9.42857;
543; 59.69; 17.2; -9.42857;
544; 60.2417; 0.0; -9.42857;
545; 60.2417; 17.2; -9.42857;
546; 60.7933; 0.0; -9.42857;
547; 60.7933; 17.2; -9.42857;
548; 61.0; 5.4; -9.42857;
549; 61.0; 11.8; -9.42857;
550; 61.345; 0.0; -9.42857;
551; 61.345; 17.2; -9.42857;
552; 61.5; 5.4; -9.42857;
553; 61.5; 11.8; -9.42857;
554; 61.8967; 0.0; -9.42857;
555; 61.8967; 17.2; -9.42857;
556; 62.0; 5.4; -9.42857;
557; 62.0; 11.8; -9.42857;
558; 62.4483; 0.0; -9.42857;
559; 62.4483; 17.2; -9.42857;
560; 62.5; 5.4; -9.42857;
561; 62.5; 11.8; -9.42857;
562; 63.0; 0.0; -9.42857;
563; 63.0; 2.0; -9.42857;
564; 63.0; 2.5; -9.42857;
565; 63.0; 3.14; -9.42857;
566; 63.0; 3.78; -9.42857;
567; 63.0; 4.32; -9.42857;
568; 63.0; 4.86; -9.42857;
569; 63.0; 5.4; -9.42857;
570; 63.0; 11.8; -9.42857;
571; 63.0; 12.34; -9.42857;
572; 63.0; 12.88; -9.42857;
573; 63.0; 13.42; -9.42857;
574; 63.0; 14.06; -9.42857;
575; 63.0; 14.7; -9.42857;
576; 63.0; 15.2; -9.42857;
577; 63.0; 17.2; -9.42857;
578; 63.0; 0.5; -9.42857;
579; 63.0; 1.0; -9.42857;
580; 63.0; 1.5; -9.42857;
581; 63.0; 15.7; -9.42857;
582; 63.0; 16.2; -9.42857;
583; 63.0; 16.7; -9.42857;
584; 30.0; 2.5; -8.96786;
585; 30.0; 3.14; -8.96786;
586; 30.0; 3.78; -8.96786;
587; 30.0; 4.32; -8.96786;
588; 30.0; 4.86; -8.96786;
589; 30.0; 12.34; -8.96786;
590; 30.0; 12.88; -8.96786;
591; 30.0; 13.42; -8.96786;
592; 30.0; 14.06; -8.96786;
593; 30.0; 0.0; -8.96786;
594; 30.0; 0.5; -8.96786;
